ID,DATE,ISO_3,PAYS,ID_PAYS,REGION,ID_REGION,CONTAMINES,DECES,GUERIS,CONTAMINES_FEMME,CONTAMINES_HOMME,CONTAMINES_GENRE_NON_SPECIFIE,SOURCE
14716,03/20/2021,NGA,Nigéria,15,Delta,179,2,0,0,,,2,Nigeria Centre for Disease Control 
14717,03/20/2021,NGA,Nigéria,15,Ebonyi,180,9,0,2,,,9,Nigeria Centre for Disease Control 
14718,03/20/2021,NGA,Nigéria,15,Edo,181,1,0,38,,,1,Nigeria Centre for Disease Control 
14719,03/20/2021,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
14720,03/20/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
14721,03/20/2021,NGA,Nigéria,15,Federal Capital Territory,184,22,0,4,,,22,Nigeria Centre for Disease Control 
14722,03/20/2021,NGA,Nigéria,15,Gombe,185,0,0,2,0,0,0,Nigeria Centre for Disease Control
14723,03/20/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
14724,03/20/2021,NGA,Nigéria,15,Jigawa,187,2,0,0,,,2,Nigeria Centre for Disease Control 
14725,03/20/2021,NGA,Nigéria,15,Kaduna,188,9,0,31,,,9,Nigeria Centre for Disease Control 
14726,03/20/2021,NGA,Nigéria,15,Kano,189,1,1,5,,,1,Nigeria Centre for Disease Control 
14727,03/20/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
14728,03/20/2021,NGA,Nigéria,15,Kebbi,191,4,2,0,,,4,Nigeria Centre for Disease Control 
14729,03/20/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
14730,03/20/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
14731,03/20/2021,NGA,Nigéria,15,Lagos,194,35,0,70,,,35,Nigeria Centre for Disease Control 
14732,03/20/2021,NGA,Nigéria,15,Nasarawa,195,1,0,0,,,1,Nigeria Centre for Disease Control 
14733,03/20/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
14734,03/20/2021,NGA,Nigéria,15,Ogun,197,0,0,2,0,0,0,Nigeria Centre for Disease Control
14735,03/20/2021,NGA,Nigéria,15,Osun,198,2,0,4,,,2,Nigeria Centre for Disease Control 
14736,03/20/2021,NGA,Nigéria,15,Ondo,199,17,0,0,,,17,Nigeria Centre for Disease Control 
14737,03/20/2021,NGA,Nigéria,15,Oyo,200,0,0,7,0,0,0,Nigeria Centre for Disease Control
14738,03/20/2021,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
14739,03/20/2021,NGA,Nigéria,15,Rivers,202,0,0,29,0,0,0,Nigeria Centre for Disease Control
14740,03/20/2021,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
14741,03/20/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
14742,03/20/2021,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
14743,03/20/2021,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
14744,03/20/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
14745,03/21/2021,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
14746,03/21/2021,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
14747,03/21/2021,NGA,Nigéria,15,Akwa Ibom,172,3,0,22,,,3,Nigeria Centre for Disease Control 
14748,03/21/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
14749,03/21/2021,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
14750,03/21/2021,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
14751,03/21/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
14752,03/21/2021,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
14753,03/21/2021,NGA,Nigéria,15,Cross River,178,0,0,7,0,0,0,Nigeria Centre for Disease Control
14754,03/21/2021,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
14755,03/21/2021,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
14756,03/21/2021,NGA,Nigéria,15,Edo,181,0,0,21,0,0,0,Nigeria Centre for Disease Control
14757,03/21/2021,NGA,Nigéria,15,Ekiti,182,0,0,17,0,0,0,Nigeria Centre for Disease Control
14758,03/21/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
14759,03/21/2021,NGA,Nigéria,15,Federal Capital Territory,184,33,0,2,,,33,Nigeria Centre for Disease Control 
14760,03/21/2021,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
14761,03/21/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
14762,03/21/2021,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
14763,03/21/2021,NGA,Nigéria,15,Kaduna,188,1,0,15,,,1,Nigeria Centre for Disease Control 
14764,03/21/2021,NGA,Nigéria,15,Kano,189,7,0,0,,,7,Nigeria Centre for Disease Control 
14765,03/21/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
14766,03/21/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
14767,03/21/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
14768,03/21/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
14769,03/21/2021,NGA,Nigéria,15,Lagos,194,28,0,29,,,28,Nigeria Centre for Disease Control 
14770,03/21/2021,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
14771,03/21/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
14772,03/21/2021,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
14773,03/21/2021,NGA,Nigéria,15,Osun,198,0,0,3,0,0,0,Nigeria Centre for Disease Control
14774,03/21/2021,NGA,Nigéria,15,Ondo,199,11,0,0,,,11,Nigeria Centre for Disease Control 
14775,03/21/2021,NGA,Nigéria,15,Oyo,200,0,0,2,0,0,0,Nigeria Centre for Disease Control
14776,03/21/2021,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
14777,03/21/2021,NGA,Nigéria,15,Rivers,202,3,0,6,,,3,Nigeria Centre for Disease Control 
14778,03/21/2021,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
14779,03/21/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
14780,03/21/2021,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
14781,03/21/2021,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
14782,03/21/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
14783,03/22/2021,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
14784,03/22/2021,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
14785,03/22/2021,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
14786,03/22/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
14787,03/22/2021,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
14788,03/22/2021,NGA,Nigéria,15,Bayelsa,175,6,0,0,,,6,Nigeria Centre for Disease Control 
14789,03/22/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
14790,03/22/2021,NGA,Nigéria,15,Borno,177,1,0,0,,,1,Nigeria Centre for Disease Control 
14791,03/22/2021,NGA,Nigéria,15,Cross River,178,0,0,7,0,0,0,Nigeria Centre for Disease Control
14792,03/22/2021,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
14793,03/22/2021,NGA,Nigéria,15,Ebonyi,180,4,0,0,,,4,Nigeria Centre for Disease Control 
14794,03/22/2021,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
14795,03/22/2021,NGA,Nigéria,15,Ekiti,182,0,0,8,0,0,0,Nigeria Centre for Disease Control
14796,03/22/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
14797,03/22/2021,NGA,Nigéria,15,Federal Capital Territory,184,4,0,23,,,4,Nigeria Centre for Disease Control 
14798,03/22/2021,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
14799,03/22/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
14800,03/22/2021,NGA,Nigéria,15,Jigawa,187,8,0,0,,,8,Nigeria Centre for Disease Control 
14801,03/22/2021,NGA,Nigéria,15,Kaduna,188,11,0,15,,,11,Nigeria Centre for Disease Control 
14802,03/22/2021,NGA,Nigéria,15,Kano,189,1,0,0,,,1,Nigeria Centre for Disease Control 
14803,03/22/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
14804,03/22/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
14805,03/22/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
14806,03/22/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
14807,03/22/2021,NGA,Nigéria,15,Lagos,194,64,0,102,,,64,Nigeria Centre for Disease Control 
14808,03/22/2021,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
14809,03/22/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
14810,03/22/2021,NGA,Nigéria,15,Ogun,197,1,0,36,,,1,Nigeria Centre for Disease Control 
14811,03/22/2021,NGA,Nigéria,15,Osun,198,4,0,4,,,4,Nigeria Centre for Disease Control 
14812,03/22/2021,NGA,Nigéria,15,Ondo,199,5,0,0,,,5,Nigeria Centre for Disease Control 
14813,03/22/2021,NGA,Nigéria,15,Oyo,200,1,0,0,,,1,Nigeria Centre for Disease Control 
14814,03/22/2021,NGA,Nigéria,15,Plateau,201,9,0,12,,,9,Nigeria Centre for Disease Control 
14815,03/22/2021,NGA,Nigéria,15,Rivers,202,12,0,19,,,12,Nigeria Centre for Disease Control 
14816,03/22/2021,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
14817,03/22/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
14818,03/22/2021,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
14819,03/22/2021,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
14820,03/22/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
14821,03/23/2021,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
14822,03/23/2021,NGA,Nigéria,15,Adamawa,171,109,1,4,,,109,Nigeria Centre for Disease Control 
14823,03/23/2021,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
14824,03/23/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
14825,03/23/2021,NGA,Nigéria,15,Bauchi,174,26,0,157,,,26,Nigeria Centre for Disease Control 
14826,03/23/2021,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
14827,03/23/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
14828,03/23/2021,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
14829,03/23/2021,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
14830,03/23/2021,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
14831,03/23/2021,NGA,Nigéria,15,Ebonyi,180,4,0,0,,,4,Nigeria Centre for Disease Control 
14832,03/23/2021,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
14833,03/23/2021,NGA,Nigéria,15,Ekiti,182,1,0,0,,,1,Nigeria Centre for Disease Control 
14834,03/23/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
14835,03/23/2021,NGA,Nigéria,15,Federal Capital Territory,184,7,0,121,,,7,Nigeria Centre for Disease Control 
14836,03/23/2021,NGA,Nigéria,15,Gombe,185,5,0,2,,,5,Nigeria Centre for Disease Control 
14837,03/23/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
14838,03/23/2021,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
14839,03/23/2021,NGA,Nigéria,15,Kaduna,188,9,0,11,,,9,Nigeria Centre for Disease Control 
14840,03/23/2021,NGA,Nigéria,15,Kano,189,0,0,7,0,0,0,Nigeria Centre for Disease Control
14841,03/23/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
14842,03/23/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
14843,03/23/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
14844,03/23/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
14845,03/23/2021,NGA,Nigéria,15,Lagos,194,33,0,55,,,33,Nigeria Centre for Disease Control 
14846,03/23/2021,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
14847,03/23/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
14848,03/23/2021,NGA,Nigéria,15,Ogun,197,1,0,16,,,1,Nigeria Centre for Disease Control 
14849,03/23/2021,NGA,Nigéria,15,Osun,198,3,0,5,,,3,Nigeria Centre for Disease Control 
14850,03/23/2021,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
14851,03/23/2021,NGA,Nigéria,15,Oyo,200,7,0,1,,,7,Nigeria Centre for Disease Control 
14852,03/23/2021,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
14853,03/23/2021,NGA,Nigéria,15,Rivers,202,9,0,26,,,9,Nigeria Centre for Disease Control 
14854,03/23/2021,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
14855,03/23/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
14856,03/23/2021,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
14857,03/23/2021,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
14858,03/23/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
14859,03/24/2021,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
14860,03/24/2021,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
14861,03/24/2021,NGA,Nigéria,15,Akwa Ibom,172,10,0,73,,,10,Nigeria Centre for Disease Control 
14862,03/24/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
14863,03/24/2021,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
14864,03/24/2021,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
14865,03/24/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
14866,03/24/2021,NGA,Nigéria,15,Borno,177,1,0,0,,,1,Nigeria Centre for Disease Control 
14867,03/24/2021,NGA,Nigéria,15,Cross River,178,9,0,0,,,9,Nigeria Centre for Disease Control 
14868,03/24/2021,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
14869,03/24/2021,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
14870,03/24/2021,NGA,Nigéria,15,Edo,181,4,0,27,,,4,Nigeria Centre for Disease Control 
14871,03/24/2021,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
14872,03/24/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
14873,03/24/2021,NGA,Nigéria,15,Federal Capital Territory,184,0,0,0,0,0,0,Nigeria Centre for Disease Control
14874,03/24/2021,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
14875,03/24/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
14876,03/24/2021,NGA,Nigéria,15,Jigawa,187,2,0,5,,,2,Nigeria Centre for Disease Control 
14877,03/24/2021,NGA,Nigéria,15,Kaduna,188,6,0,6,,,6,Nigeria Centre for Disease Control 
14878,03/24/2021,NGA,Nigéria,15,Kano,189,5,0,0,,,5,Nigeria Centre for Disease Control 
14879,03/24/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
14880,03/24/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
14881,03/24/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
14882,03/24/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
14883,03/24/2021,NGA,Nigéria,15,Lagos,194,28,0,20,,,28,Nigeria Centre for Disease Control 
14884,03/24/2021,NGA,Nigéria,15,Nasarawa,195,1,0,0,,,1,Nigeria Centre for Disease Control 
14885,03/24/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
14886,03/24/2021,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
14887,03/24/2021,NGA,Nigéria,15,Osun,198,2,0,15,,,2,Nigeria Centre for Disease Control 
14888,03/24/2021,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
14889,03/24/2021,NGA,Nigéria,15,Oyo,200,3,0,12,,,3,Nigeria Centre for Disease Control 
14890,03/24/2021,NGA,Nigéria,15,Plateau,201,3,0,0,,,3,Nigeria Centre for Disease Control 
14891,03/24/2021,NGA,Nigéria,15,Rivers,202,1,0,0,,,1,Nigeria Centre for Disease Control 
14892,03/24/2021,NGA,Nigéria,15,Sokoto,203,1,0,13,,,1,Nigeria Centre for Disease Control 
14893,03/24/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
14894,03/24/2021,NGA,Nigéria,15,Yobe,205,20,0,25,,,20,Nigeria Centre for Disease Control 
14895,03/24/2021,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
14896,03/24/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
14897,03/25/2021,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
14898,03/25/2021,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
14899,03/25/2021,NGA,Nigéria,15,Akwa Ibom,172,1,0,10,,,1,Nigeria Centre for Disease Control 
14900,03/25/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
14901,03/25/2021,NGA,Nigéria,15,Bauchi,174,2,0,0,,,2,Nigeria Centre for Disease Control 
14902,03/25/2021,NGA,Nigéria,15,Bayelsa,175,8,0,5,,,8,Nigeria Centre for Disease Control 
14903,03/25/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
14904,03/25/2021,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
14905,03/25/2021,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
14906,03/25/2021,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
14907,03/25/2021,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
14908,03/25/2021,NGA,Nigéria,15,Edo,181,1,0,10,,,1,Nigeria Centre for Disease Control 
14909,03/25/2021,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
14910,03/25/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
14911,03/25/2021,NGA,Nigéria,15,Federal Capital Territory,184,10,1,1015,,,10,Nigeria Centre for Disease Control 
14912,03/25/2021,NGA,Nigéria,15,Gombe,185,0,0,3,0,0,0,Nigeria Centre for Disease Control
14913,03/25/2021,NGA,Nigéria,15,Imo,186,3,1,0,,,3,Nigeria Centre for Disease Control 
14914,03/25/2021,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
14915,03/25/2021,NGA,Nigéria,15,Kaduna,188,12,0,21,,,12,Nigeria Centre for Disease Control 
14916,03/25/2021,NGA,Nigéria,15,Kano,189,1,0,4,,,1,Nigeria Centre for Disease Control 
14917,03/25/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
14918,03/25/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
14919,03/25/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
14920,03/25/2021,NGA,Nigéria,15,Kwara,193,3,0,6,,,3,Nigeria Centre for Disease Control 
14921,03/25/2021,NGA,Nigéria,15,Lagos,194,50,2,26,,,50,Nigeria Centre for Disease Control 
14922,03/25/2021,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
14923,03/25/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
14924,03/25/2021,NGA,Nigéria,15,Ogun,197,1,0,22,,,1,Nigeria Centre for Disease Control 
14925,03/25/2021,NGA,Nigéria,15,Osun,198,2,0,15,,,2,Nigeria Centre for Disease Control 
14926,03/25/2021,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
14927,03/25/2021,NGA,Nigéria,15,Oyo,200,1,0,4,,,1,Nigeria Centre for Disease Control 
14928,03/25/2021,NGA,Nigéria,15,Plateau,201,1,0,0,,,1,Nigeria Centre for Disease Control 
14929,03/25/2021,NGA,Nigéria,15,Rivers,202,0,1,15,0,0,0,Nigeria Centre for Disease Control
14930,03/25/2021,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
14931,03/25/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
14932,03/25/2021,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
14933,03/25/2021,NGA,Nigéria,15,Zamfara,206,1,0,0,,,1,Nigeria Centre for Disease Control 
14934,03/25/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
14935,03/26/2021,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
14936,03/26/2021,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
14937,03/26/2021,NGA,Nigéria,15,Akwa Ibom,172,12,0,20,,,12,Nigeria Centre for Disease Control 
14938,03/26/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
14939,03/26/2021,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
14940,03/26/2021,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
14941,03/26/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
14942,03/26/2021,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
14943,03/26/2021,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
14944,03/26/2021,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
14945,03/26/2021,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
14946,03/26/2021,NGA,Nigéria,15,Edo,181,0,0,10,0,0,0,Nigeria Centre for Disease Control
14947,03/26/2021,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
14948,03/26/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
14949,03/26/2021,NGA,Nigéria,15,Federal Capital Territory,184,2,0,15,,,2,Nigeria Centre for Disease Control 
14950,03/26/2021,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
14951,03/26/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
14952,03/26/2021,NGA,Nigéria,15,Jigawa,187,1,0,0,,,1,Nigeria Centre for Disease Control 
14953,03/26/2021,NGA,Nigéria,15,Kaduna,188,12,0,13,,,12,Nigeria Centre for Disease Control 
14954,03/26/2021,NGA,Nigéria,15,Kano,189,1,0,0,,,1,Nigeria Centre for Disease Control 
14955,03/26/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
14956,03/26/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
14957,03/26/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
14958,03/26/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
14959,03/26/2021,NGA,Nigéria,15,Lagos,194,53,2,0,,,53,Nigeria Centre for Disease Control 
14960,03/26/2021,NGA,Nigéria,15,Nasarawa,195,1,0,0,,,1,Nigeria Centre for Disease Control 
14961,03/26/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
14962,03/26/2021,NGA,Nigéria,15,Ogun,197,0,0,19,0,0,0,Nigeria Centre for Disease Control
